video_id,segment_id,start_frame,end_frame,start_time_ms,end_time_ms,start_time_sec,end_time_sec,duration_sec,label,word_count,mean_word_prob,is_silence,transcript
LectureMath_00000_001_006,210,31578,31684,1053653.65,1057223.89,1053.654,1057.224,3.570,change,3,0.935,0,without further delay
LectureMath_00000_001_006,211,31685,31765,1057223.89,1059926.59,1057.224,1059.927,2.703,pick_eraser,3,0.88,0,let us try
LectureMath_00000_001_006,212,31766,32717,1059926.59,1091691.69,1059.927,1091.692,31.765,erase,22,0.877,0,"to see an example whether the vectors are linearly independent or dependent based on the definition we have tried to capture. So,"
LectureMath_00000_001_006,213,32718,32818,1091691.69,1095061.73,1091.692,1095.062,3.370,drop_eraser,0,,1,[silence]
LectureMath_00000_001_006,214,32819,32903,1095061.73,1097897.90,1095.062,1097.898,2.836,change,0,,1,[silence]
LectureMath_00000_001_006,215,32904,33078,1097897.90,1103737.07,1097.898,1103.737,5.839,explain,6,0.904,0,let us say we are given
LectureMath_00000_001_006,216,33079,33988,1103737.07,1134100.77,1103.737,1134.101,30.364,write,34,0.828,0,we are in R2 as usual and we are given a set of vectors S as let us say 1 2 and we want to ask ourselves simple question is S independent or dependent.
LectureMath_00000_001_006,217,33989,34066,1134100.77,1136703.37,1134.101,1136.703,2.603,explain,2,0.909,0,When we
LectureMath_00000_001_006,218,34067,34226,1136703.37,1142042.04,1136.703,1142.042,5.339,out,18,0.807,0,say independent dependent we mean linear independence and dependence but since we are working through linear algebra everything
LectureMath_00000_001_006,219,34227,34255,1142042.04,1143009.68,1142.042,1143.010,0.968,explain,3,0.995,0,will be linear
LectureMath_00000_001_006,220,34256,34289,1143009.68,1144144.14,1143.010,1144.144,1.134,out,1,0.811,0,unless
LectureMath_00000_001_006,221,34290,34304,1144144.14,1144644.64,1144.144,1144.645,0.501,explain,2,0.571,0,and be
LectureMath_00000_001_006,222,34305,34317,1144644.64,1145078.41,1144.645,1145.078,0.434,explain,1,0.989,0,specified
LectureMath_00000_001_006,223,34318,34379,1145078.41,1147147.15,1145.078,1147.147,2.069,out,5,0.886,0,"otherwise. So, am going to"
LectureMath_00000_001_006,224,34380,34540,1147147.15,1152519.19,1147.147,1152.519,5.372,explain,17,0.968,0,"stop using the word linear and assume that is the case. So, what we do is we"
LectureMath_00000_001_006,225,34541,35069,1152519.19,1170170.17,1152.519,1170.170,17.651,write,36,0.87,0,start with our definition we have this vector let us call this vector as P1 we want to see if the linear combinations or linear combination of these two vectors can produce me the zero vector.
LectureMath_00000_001_006,226,35070,35136,1170170.17,1172405.74,1170.170,1172.406,2.236,explain,1,0.495,0,"So,"
LectureMath_00000_001_006,227,35137,35171,1172405.74,1173573.57,1172.406,1173.574,1.168,out,0,,1,[silence]
LectureMath_00000_001_006,228,35172,35314,1173573.57,1178345.01,1173.574,1178.345,4.771,explain,11,0.86,0,when somebody says independence or dependence we are asking the question
LectureMath_00000_001_006,229,35315,35638,1178345.01,1189155.82,1178.345,1189.156,10.811,write,8,0.832,0,can a non -trivial combination equals the zero
LectureMath_00000_001_006,230,35639,35707,1189155.82,1191458.12,1189.156,1191.458,2.302,explain,2,0.519,0,vector if
LectureMath_00000_001_006,231,35708,35934,1191458.12,1199032.37,1191.458,1199.032,7.574,out,22,0.953,0,yes then the set is dependent if only the zero combination will give me the zero vector then the set is independent.
LectureMath_00000_001_006,232,35935,36039,1199032.37,1202535.87,1199.032,1202.536,3.504,explain,8,0.854,0,"So, if you look at this it should"
LectureMath_00000_001_006,233,36040,36380,1202535.87,1213913.91,1202.536,1213.914,11.378,write,12,0.874,0,remind you of what we called as a column picture row picture
LectureMath_00000_001_006,234,36381,36436,1213913.91,1215782.45,1213.914,1215.782,1.869,explain,8,0.684,0,in the column picture of system equation this
LectureMath_00000_001_006,235,36437,36534,1215782.45,1219052.39,1215.782,1219.052,3.270,out,10,0.895,0,is basically a column picture I want to produce two
LectureMath_00000_001_006,236,36535,36701,1219052.39,1224624.62,1219.052,1224.625,5.572,explain,15,0.948,0,I have columns I want to combine them in a way to produce the zero
LectureMath_00000_001_006,237,36702,37467,1224624.62,1250183.52,1224.625,1250.184,25.559,write,24,0.97,0,"solution. So, if I want to interpret everything in terms of matrix then this is what we are after we are looking for solutions."
LectureMath_00000_001_006,238,37468,37505,1250183.52,1251451.45,1250.184,1251.451,1.268,explain,0,,1,[silence]
LectureMath_00000_001_006,239,37506,37624,1251451.45,1255422.09,1251.451,1255.422,3.971,out,13,0.854,0,"So, the question is if I am looking for the solution of this"
LectureMath_00000_001_006,240,37625,37929,1255422.09,1265598.93,1255.422,1265.599,10.177,explain,38,0.914,0,system I know how to solve such a system am I just looking for a solution or am I looking for something more than that or maybe I not even looking for how this actual solutions look like.
LectureMath_00000_001_006,241,37930,37971,1265598.93,1267000.33,1265.599,1267.000,1.401,out,1,0.622,0,"Now,"
LectureMath_00000_001_006,242,37972,37999,1267000.33,1267934.60,1267.000,1267.935,0.934,explain,4,0.977,0,one thing is very
LectureMath_00000_001_006,243,38000,38130,1267934.60,1272305.64,1267.935,1272.306,4.371,change,9,0.892,0,obvious out here about this system and that is
LectureMath_00000_001_006,244,38131,38238,1272305.64,1275909.24,1272.306,1275.909,3.604,explain,8,0.931,0,of utmost importance to us that this system
LectureMath_00000_001_006,245,38239,38638,1275909.24,1289255.92,1275.909,1289.256,13.347,write,3,0.986,0,is always consistent
LectureMath_00000_001_006,246,38639,38838,1289255.92,1295929.26,1289.256,1295.929,6.673,explain,8,0.883,0,and the reason being because if you remember
LectureMath_00000_001_006,247,38839,39026,1295929.26,1302202.20,1295.929,1302.202,6.273,write,11,0.908,0,definitely C1 equal to 0 and C2 equal to 0 is
LectureMath_00000_001_006,248,39027,39093,1302202.20,1304437.77,1302.202,1304.438,2.236,explain,5,0.811,0,a solution to this. Moreover
LectureMath_00000_001_006,249,39094,39167,1304437.77,1306906.91,1304.438,1306.907,2.469,out,9,0.855,0,if we view it from what we had seen
LectureMath_00000_001_006,250,39168,39430,1306906.91,1315682.35,1306.907,1315.682,8.775,explain,21,0.892,0,earlier a system is consistent provided the right hand side in the right hand side column there is no chance of
LectureMath_00000_001_006,251,39431,39457,1315682.35,1316583.25,1315.682,1316.583,0.901,out,3,0.954,0,having a pivot.
LectureMath_00000_001_006,252,39458,39633,1316583.25,1322455.79,1316.583,1322.456,5.873,explain,17,0.884,0,"Now, no matter what row operations I do since both the entries are zero they will remain"
LectureMath_00000_001_006,253,39634,39851,1322455.79,1329729.73,1322.456,1329.730,7.274,out,27,0.919,0,"zero no matter what kind of row operations I do. So, there is no chance that I will ever have a pivot in the right most column."
LectureMath_00000_001_006,254,39852,40044,1329729.73,1336169.50,1329.730,1336.170,6.440,explain,17,0.939,0,"So, all my pivots wherever they are they are going to be only in the coefficient matrix."
LectureMath_00000_001_006,255,40045,40096,1336169.50,1337904.57,1336.170,1337.905,1.735,out,6,0.992,0,"So, that way I know it"
LectureMath_00000_001_006,256,40097,40391,1337904.57,1347747.75,1337.905,1347.748,9.843,explain,34,0.965,0,"is going to be definitely a consistent system. So, actually I not really interested in solutions because I know one of them exists. What am I looking for is does this have a non"
LectureMath_00000_001_006,257,40392,40778,1347747.75,1360660.66,1347.748,1360.661,12.913,write,2,0.83,0,-zero solution.
LectureMath_00000_001_006,258,40779,40842,1360660.66,1362796.13,1360.661,1362.796,2.135,explain,0,,1,[silence]
LectureMath_00000_001_006,259,40843,40930,1362796.13,1365732.40,1362.796,1365.732,2.936,out,7,0.972,0,"So, in some sense we are looking"
LectureMath_00000_001_006,260,40931,41008,1365732.40,1368335.00,1365.732,1368.335,2.603,explain,8,0.988,0,for whether this guy has more than one
LectureMath_00000_001_006,261,41009,41072,1368335.00,1370470.47,1368.335,1370.470,2.135,out,8,0.927,0,solution or not. From what we have done
LectureMath_00000_001_006,262,41073,41098,1370470.47,1371338.00,1370.470,1371.338,0.868,pick_eraser,4,0.86,0,so far we know
LectureMath_00000_001_006,263,41099,42222,1371338.00,1408842.18,1371.338,1408.842,37.504,erase,74,0.942,0,"that a linear system will always have either no solution or it will have exactly one solution or it will have infinitely many solutions. So, in this present case we already have one solution and we are looking for whether it has infinitely many or not. The moment somebody says infinitely many the thing which comes to mind is basically the thing which comes to mind is the rank of a matrix or the"
LectureMath_00000_001_006,264,42223,42265,1408842.18,1410276.94,1408.842,1410.277,1.435,drop_eraser,4,0.919,0,presence of free variables.
LectureMath_00000_001_006,265,42266,42376,1410276.94,1413980.65,1410.277,1413.981,3.704,out,9,0.939,0,If there are free variables then we will have
LectureMath_00000_001_006,266,42377,42397,1413980.65,1414681.35,1413.981,1414.681,0.701,pick_eraser,0,,1,[silence]
LectureMath_00000_001_006,267,42398,42488,1414681.35,1417717.72,1414.681,1417.718,3.036,erase,0,,1,[silence]
LectureMath_00000_001_006,268,42489,42537,1417717.72,1419352.69,1417.718,1419.353,1.635,drop_eraser,0,,1,[silence]
LectureMath_00000_001_006,269,42538,42764,1419352.69,1426926.93,1419.353,1426.927,7.574,out,22,0.885,0,"then we will have infinitely many solutions otherwise we will have only the zero solution the unique solution. Ok. So, let us"
LectureMath_00000_001_006,270,42765,42809,1426926.93,1428428.43,1426.927,1428.428,1.502,explain,5,0.937,0,try to row reduce our
LectureMath_00000_001_006,271,42810,43533,1428428.43,1452585.92,1428.428,1452.586,24.157,write,24,0.884,0,"matrix and see where it takes us. So, we are going to create a echelon form. So, something like this perhaps will help us."
LectureMath_00000_001_006,272,43534,43570,1452585.92,1453820.49,1452.586,1453.820,1.235,explain,0,,1,[silence]
LectureMath_00000_001_006,273,43571,43679,1453820.49,1457457.46,1453.820,1457.457,3.637,out,11,0.969,0,"So, the moment we see that we have got our echelon"
LectureMath_00000_001_006,274,43680,43713,1457457.46,1458591.93,1457.457,1458.592,1.134,explain,1,0.996,0,form
LectureMath_00000_001_006,275,43714,43796,1458591.93,1461361.36,1458.592,1461.361,2.769,write,4,0.731,0,we do really need
LectureMath_00000_001_006,276,43797,43827,1461361.36,1462395.73,1461.361,1462.396,1.034,explain,7,0.979,0,to go all the way to reduce
LectureMath_00000_001_006,277,43828,43878,1462395.73,1464097.43,1462.396,1464.097,1.702,out,2,0.994,0,echelon form.
LectureMath_00000_001_006,278,43879,43911,1464097.43,1465198.53,1464.097,1465.199,1.101,explain,5,0.958,0,We know that 10 is
LectureMath_00000_001_006,279,43912,43971,1465198.53,1467200.53,1465.199,1467.201,2.002,write,5,0.968,0,"a pivot, 1 is a"
LectureMath_00000_001_006,280,43972,43993,1467200.53,1467934.60,1467.201,1467.935,0.734,explain,3,0.993,0,"pivot. So, we"
LectureMath_00000_001_006,281,43994,44048,1467934.60,1469769.77,1467.935,1469.770,1.835,out,5,0.906,0,"have two pivots. So, that"
LectureMath_00000_001_006,282,44049,44071,1469769.77,1470537.20,1469.770,1470.537,0.767,explain,1,0.998,0,means
LectureMath_00000_001_006,283,44072,44796,1470537.20,1494728.06,1470.537,1494.728,24.191,write,36,0.92,0,"the rank of this matrix is 2. So, has a full rank hence no free variables. The moment I have no free variable situation that means it must have a unique solution. Now, let me reiterate"
LectureMath_00000_001_006,284,44797,44823,1494728.06,1495628.96,1494.728,1495.629,0.901,explain,1,0.998,0,something.
LectureMath_00000_001_006,285,44824,44948,1495628.96,1499799.80,1495.629,1499.800,4.171,out,18,0.932,0,How do I know it has a unique solution? Because I already know it has one solution namely
LectureMath_00000_001_006,286,44949,45068,1499799.80,1503803.80,1499.800,1503.804,4.004,explain,13,0.908,0,the zero solution and now we have guaranteed because of the rank that
LectureMath_00000_001_006,287,45069,45176,1503803.80,1507407.41,1503.804,1507.407,3.604,out,9,0.926,0,"it cannot have more than that one solution. So,"
LectureMath_00000_001_006,288,45177,45194,1507407.41,1508008.01,1507.407,1508.008,0.601,explain,1,0.919,0,in
LectureMath_00000_001_006,289,45195,45556,1508008.01,1520086.75,1508.008,1520.087,12.079,write,17,0.863,0,this case we can say it has only the zero or you can say the trivial solution.
LectureMath_00000_001_006,290,45557,45584,1520086.75,1521021.02,1520.087,1521.021,0.934,explain,0,,1,[silence]
LectureMath_00000_001_006,291,45585,45635,1521021.02,1522722.72,1521.021,1522.723,1.702,out,3,0.991,0,"So, the moment"
LectureMath_00000_001_006,292,45636,45652,1522722.72,1523289.96,1522.723,1523.290,0.567,explain,2,0.949,0,I say
LectureMath_00000_001_006,293,45653,46034,1523289.96,1536036.04,1523.290,1536.036,12.746,write,13,0.856,0,it is only zero and trivial solution that means the set is independent.
LectureMath_00000_001_006,294,46035,46058,1536036.04,1536836.84,1536.036,1536.837,0.801,explain,0,,1,[silence]
LectureMath_00000_001_006,295,46059,46208,1536836.84,1541841.84,1536.837,1541.842,5.005,out,10,0.954,0,What I would like to emphasize on this is what
LectureMath_00000_001_006,296,46209,46306,1541841.84,1545111.78,1541.842,1545.112,3.270,change,10,0.975,0,we should take from here is that the question of
LectureMath_00000_001_006,297,46307,46350,1545111.78,1546579.91,1545.112,1546.580,1.468,out,3,0.927,0,dependence or independence
LectureMath_00000_001_006,298,46351,46711,1546579.91,1558625.29,1546.580,1558.625,12.045,explain,26,0.897,0,has been basically converted to that of a system of equation. And from the system of equations we have used our old methods of row reduction
LectureMath_00000_001_006,299,46712,46809,1558625.29,1561895.23,1558.625,1561.895,3.270,out,6,0.75,0,talking about rank free variables to
LectureMath_00000_001_006,300,46810,46847,1561895.23,1563163.16,1561.895,1563.163,1.268,explain,6,0.958,0,figure out whether our set is
LectureMath_00000_001_006,301,46848,46929,1563163.16,1565899.23,1563.163,1565.899,2.736,out,5,0.993,0,"independent or not. Now, there"
LectureMath_00000_001_006,302,46930,46939,1565899.23,1566232.90,1565.899,1566.233,0.334,explain,2,0.919,0,is another
LectureMath_00000_001_006,303,46940,47028,1566232.90,1569202.54,1566.233,1569.203,2.970,change,9,0.954,0,thing that we should keep an eye on that
LectureMath_00000_001_006,304,47029,47205,1569202.54,1575108.44,1569.203,1575.108,5.906,explain,14,0.939,0,"this is not just any system of equation. The right hand side is zero,"
LectureMath_00000_001_006,305,47206,47671,1575108.44,1590657.32,1575.108,1590.657,15.549,write,7,0.965,0,right hand side is a zero vector.
LectureMath_00000_001_006,306,47672,47749,1590657.32,1593259.93,1590.657,1593.260,2.603,explain,2,0.725,0,"So, in"
LectureMath_00000_001_006,307,47750,47857,1593259.93,1596863.53,1593.260,1596.864,3.604,out,12,0.966,0,some sense we are not after just any kind of system of
LectureMath_00000_001_006,308,47858,48025,1596863.53,1602469.14,1596.864,1602.469,5.606,explain,24,0.931,0,equation. We are after that system of equation where the right hand side is a zero vector and we have a name for it.
LectureMath_00000_001_006,309,48026,48083,1602469.14,1604404.40,1602.469,1604.404,1.935,out,6,0.949,0,We call it the homogeneous system
LectureMath_00000_001_006,310,48084,48108,1604404.40,1605238.57,1604.404,1605.239,0.834,explain,2,0.995,0,of equations.
LectureMath_00000_001_006,311,48109,48180,1605238.57,1607640.97,1605.239,1607.641,2.402,change,1,0.468,0,"So,"
LectureMath_00000_001_006,312,48181,48211,1607640.97,1608675.34,1607.641,1608.675,1.034,pick_eraser,0,,1,[silence]
LectureMath_00000_001_006,313,48212,49232,1608675.34,1642742.74,1608.675,1642.743,34.067,erase,0,,1,[silence]
LectureMath_00000_001_006,314,49233,49291,1642742.74,1644711.38,1642.743,1644.711,1.969,drop_eraser,0,,1,[silence]
